age,age_squared,age_x_education,bag_age_mean,bag_age_range,bag_capital_activity_ratio,bag_capital_gain_max,bag_capital_gain_mean,bag_capital_gain_std,bag_capital_loss_max,bag_capital_loss_mean,bag_capital_loss_std,bag_duration_mean,bag_education_mean,bag_education_range,bag_education_std,bag_full_time_ratio,bag_has_capital_activity,bag_high_ed_ratio,bag_hours_mean,bag_hours_range,bag_hours_std,bag_low_ed_ratio,bag_member_count,bag_net_capital_max,bag_net_capital_mean,bag_senior_ratio,bag_size,bag_size_bag,bag_unemployed_ratio,bag_unique_occupations,bag_unique_relationships,bag_unique_workclass,bag_young_ratio,capital_activity_flag,capital_both,capital_cv,capital_dominance,capital_gain,capital_loss,capital_per_capita,capital_per_hour,capital_ratio,capital_vs_bag,dependency_ratio,education_num,education_target_enc,education_tier,education_vs_bag,education_vs_bag_max,education_x_occupation,education_x_workclass,has_capital_gain,has_capital_loss,hours_inequality,hours_per_ed,hours_per_week,interview_mode,interviewer_id,is_primary_earner,log_capital_gain,log_capital_loss,log_net_capital_asset,low_ed_low_hours,marital_status,native_country_target_enc,negative_net_capital,net_capital_asset,net_capital_clean,no_capital_low_ed,occupation_target_enc,race_target_enc,relationship,sex,survey_duration_mins,workclass_target_enc,works_full_time,works_overtime,year_of_birth,young_low_ed
24,576,264,1962.142857142857,30.0,0.0,0,0.0,0.0,0,0.0,0.0,37.42857142857143,10.428571428571429,5.0,1.9880595947760098,0.7142857142857143,0,0.2857142857142857,38.857142857142854,25.0,10.447145885018411,0.42857142857142855,7,0,0.0,0.0,7,7,0.0,5,4,3,0.5714285714285714,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.1666666666666667,11,1.043616212670264,1,0.5714285714285712,-1.4166310233474386,8.605711590204532,11.039347009829115,0,0,0.2621147713087057,2.6666666666666665,32,0,1159,1,0.0,0.0,0.0,0,4,1.04414817336935,0,0,0,0,0.782337417291321,1.0528559545142508,4,0,52,1.0035770008935558,0,0,1970,0
21,441,147,1966.0,37.0,0.0,0,0.0,0.0,0,0.0,0.0,45.75,10.25,8.0,4.425306015783918,1.0,0,0.5,45.25,40.0,10.812801055539063,0.5,4,0,0.0,0.0,4,4,0.0,4,3,1,0.75,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.8,7,0.8248866576363352,0,-3.25,-7.675306015783918,8.048398296647676,7.025039006254891,0,0,0.2337902930927365,4.375,35,0,1254,1,0.0,0.0,0.0,0,4,1.04414817336935,0,0,0,1,1.1497711852353822,1.0528559545142508,3,0,48,1.0035770008935558,1,0,1973,1
23,529,207,1952.3333333333333,30.0,0.5,15024,3309.1666666666665,5887.966250469399,0,0.0,0.0,34.666666666666664,10.833333333333334,4.0,1.8348478592697177,0.8333333333333334,1,0.3333333333333333,42.166666666666664,1.0,12.400268814290545,0.3333333333333333,6,15024,3309.1666666666665,0.0,6,6,0.0,4,4,2,0.16666666666666666,0,0,1.7787522029513314,4.538744272695232,0,0,551.5277777777777,0.0,0.0,-3309.1666666666665,1.0,9,0.9838673729142733,1,-1.833333333333334,-3.6681811926030514,9.318462995426062,9.032193008042002,0,0,0.2872649146167694,2.4,24,0,1030,0,0.0,0.0,0.0,0,4,1.04414817336935,0,0,0,0,1.0353847772695624,1.0528559545142508,1,0,21,1.0035770008935558,0,0,1971,0
33,1089,330,1952.5,30.0,0.0,0,0.0,0.0,0,0.0,0.0,45.5,9.25,1.0,2.9860788111948193,0.75,0,0.0,36.25,10.0,11.086778913041725,0.25,4,0,0.0,0.25,4,4,0.0,4,2,1,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,10,0.9939053399066965,1,0.75,-2.2360788111948193,11.871085788033822,10.035770008935557,0,0,0.29763164867226105,4.090909090909091,45,0,1105,1,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.1871085788033822,1.0528559545142508,0,1,45,1.0035770008935558,1,1,1961,0
36,1296,324,1958.0,39.0,0.0,0,0.0,0.0,0,0.0,0.0,50.25,9.25,6.0,2.362907813126304,1.0,0,0.0,48.75,10.0,20.966242709015205,0.5,4,0,0.0,0.0,4,4,0.0,3,4,2,0.25,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.8,9,0.9838673729142733,1,-0.25,-2.612907813126304,9.160473813522422,10.042557916839725,0,0,0.4214320142515619,3.5,35,0,1361,1,0.0,0.0,0.0,0,4,1.04414817336935,0,0,0,0,1.0178304237247136,1.0528559545142508,3,1,47,1.1158397685377472,1,0,1958,0
44,1936,484,1939.5714285714287,9.0,0.14285714285714285,99999,14285.57142857143,37796.06933644971,0,0.0,0.0,39.285714285714285,10.428571428571429,7.0,2.439750182371333,0.7142857142857143,1,0.2857142857142857,38.857142857142854,0.0,14.553677329442337,0.42857142857142855,7,99999,14285.57142857143,0.42857142857142855,7,7,0.0,4,3,3,0.0,0,0,2.6455661195843048,6.999510029398236,0,0,2040.795918367347,0.0,0.0,-14285.57142857143,1.1666666666666667,11,1.043616212670264,1,0.5714285714285712,-1.8683216109427616,11.196134660971849,11.855273848001556,0,0,0.3651460261867253,3.6666666666666665,44,0,1176,0,0.0,0.0,0.0,0,4,1.04414817336935,0,0,0,0,1.0178304237247136,1.0528559545142508,1,1,36,1.0777521680001414,1,1,1950,0
42,1764,420,1963.3333333333333,28.0,0.3333333333333333,15024,5008.0,8674.110444304937,0,0.0,0.0,40.666666666666664,10.0,4.0,3.0,0.6666666666666666,1,0.3333333333333333,38.333333333333336,8.0,12.583057392117917,0.3333333333333333,3,15024,5008.0,0.0,3,3,0.0,2,2,2,0.3333333333333333,1,0,1.731705019825302,2.999401078059493,15024,0,1669.3333333333333,294.5882352941176,15024.0,10016.0,1.0,10,0.9939053399066965,1,0.0,-3.0,11.871085788033822,10.035770008935557,1,0,0.3199082387826589,4.545454545454546,50,0,1047,1,9.617470759403409,0.0,9.617470759403409,0,2,1.04414817336935,0,15024,15024,0,1.1871085788033822,1.0528559545142508,0,1,43,1.0035770008935558,1,1,1952,0
35,1225,490,1950.8333333333333,30.0,0.16666666666666666,0,0.0,0.0,1876,312.6666666666667,765.873792910207,40.833333333333336,11.333333333333334,5.0,1.751190071541826,0.8333333333333334,1,0.3333333333333333,39.166666666666664,25.0,8.010409893798611,0.0,6,0,-312.6666666666667,0.16666666666666666,6,6,0.0,6,2,4,0.16666666666666666,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,14,1.2170465072387975,2,2.666666666666666,0.91547659512484,16.61952010324735,14.050078012509783,0,0,0.19942929196179116,3.3333333333333335,50,0,1325,1,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.1871085788033822,1.0528559545142508,0,1,48,1.0035770008935558,1,1,1959,0
54,2916,540,1962.6,34.0,0.0,0,0.0,0.0,0,0.0,0.0,48.2,9.6,5.0,2.701851217221259,0.6,0,0.2,38.2,10.0,23.435016535091243,0.6,5,0,0.0,0.0,5,5,0.0,4,4,2,0.6,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.25,10,0.9939053399066965,1,0.40000000000000036,-2.301851217221259,10.353847772695623,10.035770008935557,0,0,0.5978320544666134,4.363636363636363,48,0,1433,1,0.0,0.0,0.0,0,0,1.04414817336935,0,0,0,0,1.0353847772695624,1.0528559545142508,4,0,49,1.0035770008935558,1,1,1940,0
36,1296,324,1957.2,17.0,0.0,0,0.0,0.0,0,0.0,0.0,46.8,10.0,7.0,1.7320508075688772,0.8,0,0.2,37.4,60.0,5.813776741499455,0.6,5,0,0.0,0.2,5,5,0.0,5,3,2,0.2,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,9,0.9838673729142733,1,-1.0,-2.732050807568877,7.041036755621889,9.032193008042002,0,0,0.15140043597654831,4.0,40,0,1129,1,0.0,0.0,0.0,0,0,1.04414817336935,0,0,0,0,0.782337417291321,0.9118460632926051,4,1,49,1.0035770008935558,1,0,1958,0
34,1156,510,1958.0,31.0,0.5,3325,831.25,1662.5000000000002,1564,391.0,781.9999999999999,45.0,12.25,10.0,2.5,0.5,1,0.5,26.5,20.0,15.7797338380595,0.25,4,3325,440.25,0.0,4,4,0.0,3,3,1,0.25,1,0,1.9975968759387206,3.9951937518774407,0,1564,207.8125,0.0,0.0,-831.25,1.3333333333333333,15,1.275710722277246,2,2.75,0.25,17.246567778530732,15.053655013403338,0,1,0.5738085032021636,2.5,40,0,1032,0,0.0,7.355641102974253,0.0,0,4,0.9919176356944598,1,-1564,-1564,0,1.1497711852353822,0.9658512845670798,1,1,52,1.0035770008935558,1,0,1960,0
46,2116,598,1955.0,30.0,0.0,0,0.0,0.0,0,0.0,0.0,46.5,11.0,5.0,2.309401076758503,1.0,0,0.5,54.75,25.0,20.74246851269154,0.5,4,0,0.0,0.0,4,4,0.0,4,3,2,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.8,13,1.121037667320979,2,2.0,-0.3094010767585029,15.432411524443967,13.046501011616225,0,0,0.37206221547428775,3.9285714285714284,55,0,1341,1,0.0,0.0,0.0,0,4,1.04414817336935,0,0,0,0,1.1871085788033822,1.0528559545142508,1,1,52,1.0035770008935558,1,1,1948,0
51,2601,510,1959.2857142857142,30.0,0.14285714285714285,4386,626.5714285714286,1657.7521786184707,0,0.0,0.0,42.857142857142854,9.142857142857142,5.0,0.3779644730092273,0.8571428571428571,1,0.0,42.142857142857146,25.0,11.126972805283735,0.8571428571428571,7,4386,626.5714285714286,0.14285714285714285,7,7,0.0,5,4,1,0.42857142857142855,0,0,2.641535454206532,6.988845891190531,0,0,89.51020408163265,0.0,0.0,-626.5714285714286,1.0,10,0.9939053399066965,1,0.8571428571428577,0.47917838413363034,9.338510797738266,10.035770008935557,0,0,0.25790996568538455,3.1818181818181817,35,0,1219,0,0.0,0.0,0.0,0,0,1.04414817336935,0,0,0,0,0.9338510797738266,0.8538484836768099,4,0,42,1.0035770008935558,1,0,1943,0
56,3136,224,1957.5714285714287,37.0,0.0,0,0.0,0.0,0,0.0,0.0,33.714285714285715,8.0,5.0,3.109126351029605,0.5714285714285714,0,0.14285714285714285,38.57142857142857,10.0,16.761634196950517,0.5714285714285714,7,0,0.0,0.2857142857142857,7,7,0.0,6,4,2,0.5714285714285714,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.4,4,0.7176676931532536,0,-4.0,-7.109126351029605,4.071321694898854,4.744577000363576,0,0,0.42357920353304557,10.0,50,0,1462,1,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,1,1.0178304237247136,1.0528559545142508,0,1,30,1.186144250090894,1,1,1938,0
32,1024,416,1968.0,30.0,0.0,0,0.0,0.0,0,0.0,0.0,50.166666666666664,8.5,5.0,3.0166206257996713,0.6666666666666666,0,0.16666666666666666,42.0,25.0,21.494185260204677,0.5,6,0,0.0,0.0,6,6,0.0,5,3,2,0.5,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.2,13,1.121037667320979,2,4.5,1.4833793742003287,13.46000210450431,13.046501011616225,0,0,0.499864773493132,2.857142857142857,40,0,1179,1,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.0353847772695624,1.0528559545142508,0,1,46,1.0035770008935558,1,0,1962,0
28,784,364,1953.3333333333333,46.0,0.16666666666666666,7688,1281.3333333333333,3138.612857086179,0,0.0,0.0,53.333333333333336,11.666666666666666,10.0,2.065591117977289,0.8333333333333334,1,0.6666666666666666,39.666666666666664,61.0,10.98483803552272,0.3333333333333333,6,7688,1281.3333333333333,0.0,6,6,0.0,5,3,2,0.3333333333333333,0,0,2.4475795610237943,5.995321029373538,0,0,213.55555555555554,0.0,0.0,-1281.3333333333333,1.0,13,1.121037667320979,2,1.333333333333334,-0.7322577846439549,13.115845807248103,13.046501011616225,0,0,0.2701189680866243,1.4285714285714286,20,0,1123,0,0.0,0.0,0.0,0,4,1.04414817336935,0,0,0,0,1.0089112159421618,1.0528559545142508,4,1,71,1.0035770008935558,0,0,1966,0
31,961,186,1956.857142857143,38.0,0.2857142857142857,4064,881.2857142857143,1607.8178497874808,0,0.0,0.0,44.142857142857146,9.428571428571429,5.0,3.779644730092272,0.8571428571428571,1,0.14285714285714285,40.285714285714285,25.0,14.625483304997545,0.2857142857142857,7,4064,881.2857142857143,0.0,7,7,0.0,5,2,2,0.14285714285714285,1,0,1.8223324074663803,4.60621761658031,2105,0,125.89795918367348,51.34146341463415,2105.0,1223.7142857142858,1.0,6,0.8060977572265259,0,-3.428571428571429,-7.208216158663701,5.8089968503156975,6.021462005361335,1,0,0.354250460674681,5.714285714285714,40,0,1392,0,7.652545692693921,0.0,7.652545692693921,0,2,0.7591137522467994,0,2105,2105,0,0.9681661417192828,1.0528559545142508,0,1,33,1.0035770008935558,1,0,1963,0
39,1521,585,1950.3333333333333,30.0,0.0,0,0.0,0.0,0,0.0,0.0,46.0,9.0,4.0,4.5166359162544865,0.8333333333333334,0,0.16666666666666666,39.166666666666664,2.0,9.703951085339758,0.5,6,0,0.0,0.16666666666666666,6,6,0.0,4,4,2,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,15,1.275710722277246,2,6.0,1.4833640837455135,17.332835940492664,18.170067128865412,0,0,0.24159214320347946,3.4375,55,0,1357,1,0.0,0.0,0.0,0,4,1.04414817336935,0,0,0,0,1.1555223960328442,1.0528559545142508,1,1,41,1.2113378085910274,1,1,1955,0
29,841,174,1956.857142857143,25.0,0.0,0,0.0,0.0,0,0.0,0.0,44.714285714285715,11.428571428571429,4.0,3.5050983275386565,1.0,0,0.5714285714285714,41.42857142857143,40.0,3.779644730092272,0.42857142857142855,7,0,0.0,0.14285714285714285,7,7,0.0,4,4,2,0.2857142857142857,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.875,6,0.8060977572265259,0,-5.428571428571429,-8.933669756110085,5.8089968503156975,6.021462005361335,0,0,0.08908253572608049,5.714285714285714,40,0,1398,1,0.0,0.0,0.0,0,5,0.7023991580747537,0,0,0,1,0.9681661417192828,1.0528559545142508,4,0,60,1.0035770008935558,1,0,1965,1
57,3249,570,1951.0,27.0,0.2857142857142857,7688,1656.5714285714287,3032.276529668914,0,0.0,0.0,42.142857142857146,11.0,2.0,2.23606797749979,1.0,1,0.42857142857142855,47.57142857142857,12.0,13.151136108807519,0.42857142857142855,7,7688,1656.5714285714287,0.2857142857142857,7,7,0.0,5,3,5,0.2857142857142857,1,0,1.8293489362822026,4.638110833405154,7688,0,236.65306122448982,101.15789473684211,7688.0,6031.428571428572,0.875,10,0.9939053399066965,1,-1.0,-3.23606797749979,11.555223960328442,10.07335485770721,1,0,0.270758684593096,6.818181818181818,75,0,1168,1,8.94754601503218,0.0,8.94754601503218,0,2,1.04414817336935,0,7688,7688,0,1.1555223960328442,0.9658512845670798,0,1,47,1.007335485770721,1,1,1937,0
62,3844,558,1942.6,32.0,0.4,7688,2103.4,3353.622191004825,0,0.0,0.0,43.0,10.6,13.0,3.0495901363953815,0.8,1,0.2,40.4,8.0,18.92881401461803,0.6,5,7688,2103.4,0.2,5,5,0.0,4,3,3,0.0,0,0,1.5936239265371719,3.6532978521193686,0,0,420.68,0.0,0.0,-2103.4,1.0,9,0.9838673729142733,1,-1.5999999999999996,-4.649590136395381,8.583590859233839,9.032193008042002,0,0,0.45721772982169157,4.0,40,0,1028,0,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,0.9537323176926488,1.0528559545142508,0,1,35,1.0035770008935558,1,0,1932,0
50,2500,650,1950.0,64.0,0.0,0,0.0,0.0,0,0.0,0.0,40.4,7.4,3.0,4.03732584763727,1.0,0,0.2,44.6,27.0,6.18869937870632,0.8,5,0,0.0,0.0,5,5,0.0,4,4,1,0.2,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.8333333333333334,13,1.121037667320979,2,5.6,1.5626741523627299,15.432411524443967,13.046501011616225,0,0,0.13571709163829648,3.9285714285714284,55,0,1089,1,0.0,0.0,0.0,0,0,1.04414817336935,0,0,0,0,1.1871085788033822,1.0528559545142508,1,1,53,1.0035770008935558,1,1,1944,0
38,1444,380,1960.5,38.0,0.0,0,0.0,0.0,0,0.0,0.0,47.0,9.75,4.0,0.49999999999999983,1.0,0,0.0,44.0,50.0,4.618802153517006,0.25,4,0,0.0,0.0,4,4,0.0,4,3,1,0.25,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.8,10,0.9939053399066965,1,0.25,-0.24999999999999983,10.178304237247136,10.035770008935557,0,0,0.10264004785593346,3.6363636363636362,40,0,1079,1,0.0,0.0,0.0,0,0,1.04414817336935,0,0,0,0,1.0178304237247136,1.0528559545142508,4,0,37,1.0035770008935558,1,0,1956,0
49,2401,637,1950.0,30.0,0.4,15024,3004.8,6718.937058791368,1974,394.8,882.799637516917,48.2,10.2,5.0,1.7888543819998315,0.8,1,0.2,38.0,25.0,4.47213595499958,0.6,5,15024,2610.0,0.2,5,5,0.0,5,4,2,0.0,1,0,2.235324059748276,4.998336549337946,15024,0,600.96,366.4390243902439,15024.0,12019.2,1.0,13,1.121037667320979,2,2.8000000000000007,1.0111456180001692,13.77303939591395,14.010778184001838,1,0,0.11467015269229691,2.857142857142857,40,0,1084,1,9.617470759403409,0.0,9.617470759403409,0,2,1.04414817336935,0,15024,15024,0,1.0594645689164577,0.9118460632926051,0,1,59,1.0777521680001414,1,0,1945,0
25,625,250,1958.2,27.0,0.2,0,0.0,0.0,1485,297.0,664.1121893174376,50.6,9.4,7.0,0.5477225575051662,0.8,1,0.0,48.2,45.0,29.448259710889538,0.6,5,0,-297.0,0.2,5,5,0.0,5,3,3,0.4,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,10,0.9939053399066965,1,0.5999999999999996,0.05227744249483346,7.82337417291321,11.158397685377473,0,0,0.5985418640424702,2.0,22,0,1348,1,0.0,0.0,0.0,0,4,1.04414817336935,0,0,0,0,0.782337417291321,1.0528559545142508,1,0,43,1.1158397685377472,0,0,1969,0
43,1849,387,1953.0,40.0,0.25,0,0.0,0.0,1887,471.75,943.5,40.5,9.25,12.0,0.5000000000000001,1.0,1,0.0,51.25,28.0,14.361406616345072,0.75,4,0,-471.75,0.25,4,4,0.0,3,3,2,0.25,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.8,9,0.9838673729142733,1,-0.25,-0.7500000000000001,10.68397720923044,10.675298250818047,0,0,0.27485945677215445,4.0,40,0,1497,1,0.0,0.0,0.0,0,4,1.04414817336935,0,0,0,0,1.1871085788033822,1.0528559545142508,3,1,45,1.186144250090894,1,0,1951,0
44,1936,440,1955.6666666666667,30.0,0.16666666666666666,0,0.0,0.0,2415,402.5,985.9196214702292,50.5,10.166666666666666,5.0,4.792355023020171,0.6666666666666666,1,0.3333333333333333,48.166666666666664,25.0,32.18954281543412,0.3333333333333333,6,0,-402.5,0.0,6,6,0.0,4,3,1,0.16666666666666666,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.2,10,0.9939053399066965,1,-0.16666666666666607,-4.959021689686837,10.353847772695623,10.035770008935557,0,0,0.6547025657376432,5.454545454545454,60,0,1129,1,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.0353847772695624,1.0528559545142508,0,1,54,1.0035770008935558,1,1,1950,0
50,2500,650,1954.75,37.0,0.25,0,0.0,0.0,1564,391.0,781.9999999999999,48.5,12.75,3.0,0.5000000000000001,1.0,1,0.75,40.75,26.0,2.9860788111948193,0.0,4,0,-391.0,0.0,4,4,0.0,3,2,1,0.25,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.8,13,1.121037667320979,2,0.25,-0.2500000000000001,13.46000210450431,13.046501011616225,0,0,0.07152284577712142,2.857142857142857,40,0,1464,1,0.0,0.0,0.0,0,5,1.04414817336935,0,0,0,0,1.0353847772695624,1.0528559545142508,1,1,36,1.0035770008935558,1,0,1944,0
46,2116,598,1953.25,43.0,0.5,15024,3756.0,7512.0,1887,471.75,943.5,44.75,12.25,7.0,1.5,1.0,1,0.75,44.5,15.0,10.376254944182254,0.0,4,15024,3284.25,0.0,4,4,0.0,4,2,1,0.25,1,0,1.9994676603673143,3.9989353207346285,15024,0,939.0,385.2307692307692,15024.0,11268.0,0.8,13,1.121037667320979,2,0.75,-0.75,15.021791148426974,13.046501011616225,1,0,0.2280495592127968,2.7142857142857144,38,0,1070,1,9.617470759403409,0.0,9.617470759403409,0,2,1.04414817336935,0,15024,15024,0,1.1555223960328442,1.0528559545142508,0,1,15,1.0035770008935558,1,0,1948,0
49,2401,686,1948.0,32.0,0.6,9562,4909.6,4562.815227466482,0,0.0,0.0,41.6,11.2,4.0,2.1679483388678804,0.8,1,0.4,41.8,22.0,8.899438184514796,0.2,5,9562,4909.6,0.2,5,5,0.0,5,3,2,0.0,1,0,0.9291767253424187,1.9472162261230805,9562,0,981.9200000000001,289.75757575757575,9562.0,4652.4,1.0,14,1.2170465072387975,2,2.8000000000000007,0.6320516611321203,16.17731354445982,15.08853035200198,1,0,0.20793079870361675,2.1333333333333333,32,0,1279,1,9.165656764349542,0.0,9.165656764349542,0,0,1.04414817336935,0,9562,9562,0,1.1555223960328442,1.0528559545142508,4,0,34,1.0777521680001414,0,0,1945,0
61,3721,549,1944.25,30.0,0.5,3103,775.75,1551.5,1887,471.75,943.5,53.75,10.0,5.0,1.4142135623730951,1.0,1,0.0,42.0,25.0,5.41602560309064,0.5,4,3103,304.0,0.25,4,4,0.0,4,2,1,0.0,1,0,1.997425168973286,3.994850337946572,3103,0,193.9375,75.6829268292683,3103.0,2327.25,0.8,9,0.9838673729142733,1,-1.0,-2.414213562373095,10.399701564295597,9.032193008042002,1,0,0.1259540837928056,4.0,40,0,1074,1,8.04044688130311,0.0,8.04044688130311,0,2,1.04414817336935,0,3103,3103,0,1.1555223960328442,1.0528559545142508,0,1,54,1.0035770008935558,1,0,1933,0
40,1600,520,1958.2857142857142,30.0,0.2857142857142857,5013,880.5714285714286,1872.0366678338023,0,0.0,0.0,37.857142857142854,11.142857142857142,5.0,3.0783421635988546,0.8571428571428571,1,0.42857142857142855,40.714285714285715,25.0,12.051476890327395,0.42857142857142855,7,5013,880.5714285714286,0.0,7,7,0.0,6,4,3,0.42857142857142855,0,0,2.123522390996049,5.686436558094313,0,0,125.79591836734694,0.0,0.0,-880.5714285714286,1.0,13,1.121037667320979,2,1.8571428571428577,-1.221199306455997,15.021791148426974,15.419875251181622,0,0,0.2889052679188074,3.2142857142857144,45,0,1277,0,0.0,0.0,0.0,0,4,1.04414817336935,0,0,0,0,1.1555223960328442,1.0528559545142508,1,0,23,1.186144250090894,1,1,1954,0
20,400,200,1946.5,30.0,0.5,99999,19170.5,40051.14768767557,2377,396.1666666666667,970.4061864326023,43.166666666666664,11.833333333333334,5.0,2.857738033247041,0.8333333333333334,1,0.5,42.5,25.0,16.046806535881213,0.3333333333333333,6,99999,18774.333333333332,0.3333333333333333,6,6,0.0,4,2,2,0.16666666666666666,0,0,2.089098280660124,5.216023785306314,0,0,3195.0833333333335,0.0,0.0,-19170.5,1.0,10,0.9939053399066965,1,-1.833333333333334,-4.691071366580375,7.5069995375789365,10.035770008935557,0,0,0.36889210427313135,1.8181818181818181,20,0,1188,0,0.0,0.0,0.0,0,4,1.04414817336935,0,0,0,0,0.7506999537578937,1.0528559545142508,3,1,58,1.0035770008935558,0,0,1974,0
35,1225,350,1955.4,30.0,0.0,0,0.0,0.0,0,0.0,0.0,48.2,8.8,5.0,3.420526275297414,1.0,0,0.0,43.0,25.0,6.708203932499369,0.4,5,0,0.0,0.0,5,5,0.0,4,4,1,0.2,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.8333333333333334,10,0.9939053399066965,1,1.1999999999999993,-2.2205262752974146,11.871085788033822,10.035770008935557,0,0,0.15245918028407657,5.0,55,0,1060,1,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.1871085788033822,1.0528559545142508,0,1,61,1.0035770008935558,1,1,1959,0
25,625,225,1962.0,30.0,0.25,7298,1824.5,3649.0000000000005,0,0.0,0.0,45.25,9.5,5.0,2.516611478423583,0.75,1,0.25,40.0,25.0,8.16496580927726,0.75,4,7298,1824.5,0.0,4,4,0.0,4,3,2,0.5,0,0,1.9989044097507536,3.9978088195015062,0,0,456.125,0.0,0.0,-1824.5,1.0,9,0.9838673729142733,1,-0.5,-3.016611478423583,8.583590859233839,9.032193008042002,0,0,0.1991455075433478,4.0,40,0,1252,0,0.0,0.0,0.0,0,4,1.04414817336935,0,0,0,0,0.9537323176926488,1.0528559545142508,2,1,40,1.0035770008935558,1,0,1969,0
27,729,243,1958.4,59.0,0.2,0,0.0,0.0,2415,483.0,1080.0208331323984,38.0,11.0,5.0,1.9999999999999998,1.0,1,0.4,42.0,25.0,2.7386127875258315,0.4,5,0,-483.0,0.2,5,5,0.0,5,3,2,0.4,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.8333333333333334,9,0.9838673729142733,1,-2.0,-4.0,6.756299583821043,9.032193008042002,0,0,0.06368866947734492,4.0,40,0,1258,1,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,0.7506999537578937,0.9118460632926051,0,1,51,1.0035770008935558,1,0,1967,0
21,441,210,1964.2857142857142,22.0,0.2857142857142857,99999,14866.142857142857,37570.60170056979,0,0.0,0.0,46.0,11.285714285714286,4.0,2.214669705568283,0.8571428571428571,1,0.2857142857142857,45.0,24.0,13.228756555322953,0.0,7,99999,14866.142857142857,0.0,7,7,0.0,4,4,2,0.42857142857142855,0,0,2.527089573402407,6.726174690112424,0,0,2123.734693877551,0.0,0.0,-14866.142857142857,1.0,10,0.9939053399066965,1,-1.2857142857142865,-3.5003839912825696,11.555223960328442,10.035770008935557,0,0,0.28758166424615117,1.8181818181818181,20,0,1015,0,0.0,0.0,0.0,0,4,1.0326089424801872,0,0,0,0,1.1555223960328442,0.9658512845670798,2,0,52,1.0035770008935558,0,0,1973,0
45,2025,585,1946.0,26.0,0.2,7688,1537.6,3438.1781222036766,0,0.0,0.0,28.0,10.0,4.0,5.0990195135927845,0.8,1,0.4,37.0,49.0,10.954451150103322,0.2,5,7688,1537.6,0.2,5,5,0.0,4,3,2,0.0,1,0,2.2346146641126197,4.996750292473678,7688,0,307.52,150.7450980392157,7688.0,6150.4,1.0,13,1.121037667320979,2,3.0,-2.0990195135927845,15.432411524443967,13.046501011616225,1,0,0.2882750302658769,3.5714285714285716,50,0,1198,1,8.94754601503218,0.0,8.94754601503218,0,2,1.04414817336935,0,7688,7688,0,1.1871085788033822,1.0528559545142508,0,1,17,1.0035770008935558,1,1,1949,0
49,2401,490,1952.5714285714287,29.0,0.2857142857142857,3325,475.0,1256.7318727556806,1876,268.0,709.0613513653102,46.285714285714285,11.0,10.0,2.0000000000000004,1.0,1,0.2857142857142857,41.57142857142857,35.0,4.540820148282425,0.2857142857142857,7,3325,207.0,0.14285714285714285,7,7,0.0,6,3,2,0.0,1,0,2.6401930099909254,6.985294117647059,3325,0,67.85714285714286,72.28260869565217,3325.0,2850.0,0.875,10,0.9939053399066965,1,-1.0,-3.0000000000000004,9.537323176926488,10.035770008935557,1,0,0.10666356053012407,4.090909090909091,45,0,1005,1,8.109525659752872,0.0,8.109525659752872,0,0,1.04414817336935,0,3325,3325,0,0.9537323176926488,1.0528559545142508,1,1,58,1.0035770008935558,1,1,1945,0
