age,age_squared,age_x_education,bag_age_mean,bag_age_range,bag_capital_gain_max,bag_capital_gain_mean,bag_capital_loss_max,bag_capital_loss_mean,bag_duration_mean,bag_education_mean,bag_education_range,bag_education_std,bag_has_capital_activity,bag_hours_mean,bag_hours_range,bag_hours_std,bag_member_count,bag_net_capital_max,bag_net_capital_mean,bag_size,bag_size_bag,bag_unique_occupations,bag_unique_relationships,bag_unique_workclass,capital_activity_flag,capital_gain,capital_loss,capital_per_hour,capital_ratio,education_num,education_target_enc,education_tier,has_capital_gain,has_capital_loss,hours_per_week,interview_mode,interviewer_id,log_capital_gain,log_capital_loss,log_net_capital_asset,marital_status,native_country_target_enc,net_capital_asset,net_capital_clean,occupation_target_enc,race_target_enc,relationship,sex,survey_duration_mins,workclass_target_enc,works_full_time,works_overtime,year_of_birth
53,2809,477,1952.5714285714287,16.0,7688,1098.2857142857142,0,0.0,48.0,11.285714285714286,5.0,2.2886885410853175,1,40.0,40.0,14.433756729740644,7,7688,1098.2857142857142,7,7,4,2,3,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,40,0,1460,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0089112159421618,0.9118460632926051,0,1,22,1.0777521680001414,1,0,1941
32,1024,288,1955.8,30.0,7688,1537.6,0,0.0,42.4,9.4,5.0,0.8944271909999157,1,40.0,25.0,14.142135623730951,5,7688,1537.6,5,5,5,3,2,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,20,0,1197,0.0,0.0,0.0,4,1.04414817336935,0,0,0.782337417291321,1.0528559545142508,3,1,22,1.0035770008935558,0,0,1962
54,2916,486,1948.75,36.0,10520,2630.0,0,0.0,49.25,11.75,6.0,2.2173557826083448,1,38.25,42.0,5.560275772537426,4,10520,2630.0,4,4,3,3,1,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,45,0,1124,0.0,0.0,0.0,2,1.04414817336935,0,0,1.1871085788033822,1.0528559545142508,0,1,55,1.0035770008935558,1,1,1940
49,2401,441,1952.6666666666667,41.0,0,0.0,1977,659.0,53.666666666666664,11.0,6.0,2.0,1,50.0,58.0,15.0,3,0,-659.0,3,3,2,3,1,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,35,0,1378,0.0,0.0,0.0,0,1.04414817336935,0,0,0.782337417291321,1.0528559545142508,4,0,45,1.0035770008935558,1,0,1945
25,625,250,1954.0,33.0,0,0.0,0,0.0,49.0,9.25,7.0,0.49999999999999983,0,48.75,20.0,14.361406616345072,4,0,0.0,4,4,4,3,3,0,0,0,0.0,0.0,10,0.9939053399066965,1,0,0,40,0,1447,0.0,0.0,0.0,4,1.0748794574259526,0,0,0.917267735257638,0.9118460632926051,1,0,43,1.0035770008935558,1,0,1969
56,3136,728,1953.1666666666667,30.0,15024,2504.0,1564,260.6666666666667,47.333333333333336,11.333333333333334,5.0,2.250925735484551,1,44.166666666666664,25.0,4.915960401250876,6,15024,2243.3333333333335,6,6,5,3,2,0,0,0,0.0,0.0,13,1.121037667320979,2,0,0,40,0,1045,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0594645689164577,1.0528559545142508,0,1,40,1.0777521680001414,1,0,1938
35,1225,315,1952.75,29.0,0,0.0,1911,477.75,45.75,10.5,4.0,1.7320508075688772,1,44.5,20.0,10.376254944182254,4,0,-477.75,4,4,3,2,1,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,40,0,1032,0.0,0.0,0.0,0,1.04414817336935,0,0,0.917267735257638,1.0528559545142508,1,0,52,1.0035770008935558,1,0,1959
52,2704,728,1962.6666666666667,28.0,10520,3506.6666666666665,0,0.0,49.0,11.333333333333334,4.0,2.3094010767585034,1,31.666666666666668,5.0,18.929694486000912,3,10520,3506.6666666666665,3,3,3,2,3,1,10520,0,228.69565217391303,10520.0,14,1.2170465072387975,2,1,0,45,0,1387,9.261128538808288,0.0,9.261128538808288,4,1.04414817336935,10520,10520,1.1555223960328442,1.0528559545142508,1,1,46,1.0777521680001414,1,1,1942
50,2500,500,1957.1666666666667,40.0,0,0.0,2824,470.6666666666667,45.333333333333336,10.166666666666666,6.0,2.9268868558020253,1,42.0,2.0,9.959919678390987,6,0,-470.6666666666667,6,6,3,3,3,0,0,0,0.0,0.0,10,0.9939053399066965,1,0,0,50,0,1451,0.0,0.0,0.0,2,1.04414817336935,0,0,1.1871085788033822,0.8538484836768099,0,1,38,1.0777521680001414,1,1,1944
36,1296,468,1948.2857142857142,30.0,0,0.0,0,0.0,40.142857142857146,10.571428571428571,5.0,2.439750182371333,0,48.285714285714285,25.0,18.589551596836017,7,0,0.0,7,7,6,3,3,0,0,0,0.0,0.0,13,1.121037667320979,2,0,0,40,0,1372,0.0,0.0,0.0,2,1.04414817336935,0,0,1.1555223960328442,1.0528559545142508,0,1,44,1.0035770008935558,1,0,1958
73,5329,657,1946.4285714285713,30.0,0,0.0,1902,271.7142857142857,39.42857142857143,9.714285714285714,5.0,1.7994708216848752,1,39.142857142857146,25.0,7.128079952520442,7,0,-271.7142857142857,7,7,5,4,2,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,45,0,1269,0.0,0.0,0.0,2,1.04414817336935,0,0,0.9681661417192828,1.0528559545142508,0,1,41,1.1158397685377472,1,1,1921
48,2304,624,1952.5,32.0,15024,2504.0,1669,278.1666666666667,49.5,11.0,5.0,4.2895221179054435,1,48.333333333333336,40.0,7.5277265270908105,6,15024,2225.8333333333335,6,6,4,2,2,1,15024,0,294.5882352941176,15024.0,13,1.121037667320979,2,1,0,50,0,1167,9.617470759403409,0.0,9.617470759403409,2,1.04414817336935,15024,15024,1.1871085788033822,1.0528559545142508,0,1,56,1.0035770008935558,1,1,1946
39,1521,351,1947.0,30.0,5178,863.0,2258,376.3333333333333,48.166666666666664,9.833333333333334,5.0,2.041241452319315,1,42.833333333333336,25.0,5.076087732365022,6,5178,486.6666666666667,6,6,5,4,1,1,0,2258,0.0,0.0,9,0.9838673729142733,1,0,1,42,0,1470,0.0,7.7226775164680035,0.0,4,1.04414817336935,-2258,-2258,1.0178304237247136,1.0528559545142508,3,1,65,1.0035770008935558,1,1,1955
55,3025,770,1947.6666666666667,8.0,99999,26233.25,0,0.0,51.333333333333336,13.0,1.0,2.6457513110645907,1,60.0,48.0,13.228756555322953,3,99999,26233.25,3,3,3,2,3,1,99999,0,1785.6964285714287,99999.0,14,1.2170465072387975,2,1,0,55,0,1201,11.512925464970229,0.0,11.512925464970229,2,1.04414817336935,99999,99999,1.1871085788033822,1.0528559545142508,0,1,57,1.0035770008935558,1,1,1939
31,961,186,1967.0,48.0,0,0.0,1741,580.3333333333334,47.333333333333336,7.0,14.0,1.7320508075688772,1,36.666666666666664,15.0,5.773502691896258,3,0,-580.3333333333334,3,3,2,3,3,1,0,1741,0.0,0.0,6,0.8060977572265259,0,0,1,40,0,1303,0.0,7.462789157412448,0.0,4,1.04414817336935,-1741,-1741,1.0089112159421618,1.0528559545142508,2,1,46,1.0777521680001414,1,0,1963
31,961,434,1960.75,30.0,0,0.0,1902,475.5,47.25,12.25,5.0,2.217355782608345,1,45.0,25.0,5.773502691896258,4,0,-475.5,4,4,4,2,1,1,0,1902,0.0,0.0,14,1.2170465072387975,2,0,1,40,0,1375,0.0,7.551186867296149,0.0,2,1.04414817336935,-1902,-1902,1.1497711852353822,1.0528559545142508,0,1,49,1.0035770008935558,1,0,1963
48,2304,432,1949.4,24.0,0,0.0,0,0.0,43.8,10.8,6.0,2.4899799195977463,0,46.0,32.0,10.8397416943394,5,0,0.0,5,5,4,3,1,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,40,0,1195,0.0,0.0,0.0,4,1.04414817336935,0,0,1.0178304237247136,1.0528559545142508,3,1,30,1.0035770008935558,1,0,1946
48,2304,528,1953.7142857142858,40.0,1506,215.14285714285714,0,0.0,46.142857142857146,10.0,8.0,1.9148542155126764,1,43.714285714285715,10.0,12.983506020002016,7,1506,215.14285714285714,7,7,4,3,3,0,0,0,0.0,0.0,11,1.043616212670264,1,0,0,43,0,1281,0.0,0.0,0.0,2,1.04414817336935,0,0,1.1871085788033822,1.0528559545142508,0,1,51,1.0035770008935558,1,1,1946
46,2116,598,1953.0,30.0,15024,3004.8,0,0.0,36.2,12.8,5.0,1.7888543819998317,1,42.6,25.0,15.773395322504284,5,15024,3004.8,5,5,4,3,3,1,15024,0,366.4390243902439,15024.0,13,1.121037667320979,2,1,0,40,0,1227,9.617470759403409,0.0,9.617470759403409,2,1.04414817336935,15024,15024,1.1871085788033822,1.0528559545142508,0,1,28,1.0035770008935558,1,0,1948
40,1600,520,1954.75,30.0,7688,3746.5,0,0.0,51.5,11.25,5.0,2.0615528128088303,1,41.25,50.0,2.4999999999999996,4,7688,3746.5,4,4,4,2,3,0,0,0,0.0,0.0,13,1.121037667320979,2,0,0,40,0,1391,0.0,0.0,0.0,2,0.9559344752477801,0,0,1.0178304237247136,1.0528559545142508,0,1,40,1.1158397685377472,1,0,1954
30,900,300,1954.6666666666667,34.0,0,0.0,0,0.0,38.5,6.833333333333333,5.0,3.371448748930742,0,45.333333333333336,30.0,13.063945294843617,6,0,0.0,6,6,6,4,2,0,0,0,0.0,0.0,10,0.9939053399066965,1,0,0,72,0,1181,0.0,0.0,0.0,2,1.04414817336935,0,0,1.1497711852353822,1.0528559545142508,0,1,49,1.0777521680001414,1,1,1964
20,400,200,1953.0,36.0,99999,16431.85714285714,2377,339.57142857142856,55.857142857142854,11.285714285714286,3.0,2.3603873774083297,1,41.42857142857143,15.0,17.84056373228476,7,99999,16092.285714285714,7,7,6,3,3,0,0,0,0.0,0.0,10,0.9939053399066965,1,0,0,40,0,1194,0.0,0.0,0.0,4,1.268478779208393,0,0,0.917267735257638,1.0528559545142508,3,1,63,1.0035770008935558,1,0,1974
46,2116,414,1954.5,39.0,3103,775.75,2258,564.5,51.75,10.0,10.0,2.0,1,45.0,30.0,5.773502691896258,4,3103,211.25,4,4,4,2,2,1,0,2258,0.0,0.0,9,0.9838673729142733,1,0,1,50,0,1200,0.0,7.7226775164680035,0.0,3,1.04414817336935,-2258,-2258,0.9537323176926488,1.0528559545142508,1,1,55,1.0035770008935558,1,1,1948
49,2401,784,1959.0,22.0,0,0.0,0,0.0,44.0,11.666666666666666,6.0,5.131601439446884,0,51.666666666666664,59.0,10.408329997330664,3,0,0.0,3,3,3,2,2,0,0,0,0.0,0.0,16,1.3233321641437132,2,0,0,60,0,1380,0.0,0.0,0.0,2,1.04414817336935,0,0,1.1555223960328442,0.9118460632926051,0,1,56,1.186144250090894,1,1,1945
55,3025,495,1948.2,24.0,99999,20581.2,0,0.0,54.6,10.8,1.0,2.04939015319192,1,45.0,10.0,7.0710678118654755,5,99999,20581.2,5,5,4,2,2,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,40,0,1157,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0178304237247136,1.0528559545142508,0,1,49,1.0035770008935558,1,0,1939
72,5184,1080,1954.2,19.0,0,0.0,0,0.0,42.0,11.6,5.0,2.6076809620810595,0,36.0,10.0,15.165750888103101,5,0,0.0,5,5,5,2,3,0,0,0,0.0,0.0,15,1.275710722277246,2,0,0,10,0,1277,0.0,0.0,0.0,2,1.04414817336935,0,0,1.1871085788033822,1.0528559545142508,0,1,35,1.1158397685377472,0,0,1922
36,1296,180,1962.5,30.0,0,0.0,0,0.0,53.75,10.5,5.0,4.041451884327381,0,26.75,30.0,12.996794476587935,4,0,0.0,4,4,3,3,2,0,0,0,0.0,0.0,5,0.8554613443130139,0,0,0,35,0,1351,0.0,0.0,0.0,2,0.7023991580747537,0,0,1.0178304237247136,1.0528559545142508,0,1,44,1.0035770008935558,1,0,1958
64,4096,1024,1951.6,53.0,4787,1834.6,0,0.0,45.6,11.6,10.0,3.5777087639996634,1,49.2,28.0,10.986355173577815,5,4787,1834.6,5,5,4,2,3,1,4787,0,116.7560975609756,4787.0,16,1.3233321641437132,2,1,0,40,0,1007,8.473868066677865,0.0,8.473868066677865,4,1.04414817336935,4787,4787,1.1555223960328442,1.0528559545142508,1,0,47,1.007335485770721,1,0,1930
22,484,220,1958.1666666666667,30.0,0,0.0,1887,314.5,48.666666666666664,10.833333333333334,5.0,1.7224014243685084,1,42.666666666666664,25.0,8.640987597877146,6,0,-314.5,6,6,6,3,3,0,0,0,0.0,0.0,10,0.9939053399066965,1,0,0,36,0,1212,0.0,0.0,0.0,4,1.04414817336935,0,0,0.782337417291321,1.0528559545142508,3,1,42,1.0035770008935558,1,0,1972
35,1225,315,1950.0,30.0,15024,3004.8,1974,394.8,48.2,10.2,5.0,1.7888543819998315,1,38.0,25.0,4.47213595499958,5,15024,2610.0,5,5,5,4,2,1,0,1974,0.0,0.0,9,0.9838673729142733,1,0,1,40,0,1309,0.0,7.5883236773352225,0.0,4,1.04414817336935,-1974,-1974,0.9537323176926488,1.0528559545142508,3,1,48,1.0035770008935558,1,0,1959
43,1849,129,1950.2,26.0,0,0.0,1741,348.2,47.6,8.4,4.0,3.0495901363953815,1,47.4,25.0,14.791889669680478,5,0,-348.2,5,5,3,4,2,0,0,0,0.0,0.0,3,0.8990338932160582,0,0,0,35,0,1081,0.0,0.0,0.0,3,0.7591137522467994,0,0,0.9681661417192828,1.0528559545142508,4,1,37,1.0035770008935558,1,0,1951
42,1764,588,1948.8,16.0,0,0.0,1902,380.4,43.8,11.2,4.0,2.5884358211089573,1,40.8,10.0,13.160547101089682,5,0,-380.4,5,5,4,2,2,0,0,0,0.0,0.0,14,1.2170465072387975,2,0,0,40,0,1447,0.0,0.0,0.0,2,1.04414817336935,0,0,1.1871085788033822,1.0528559545142508,0,1,67,1.0035770008935558,1,0,1952
49,2401,735,1947.2,29.0,0,0.0,1977,395.4,40.0,12.0,6.0,2.449489742783178,1,49.0,8.0,13.304134695650072,5,0,-395.4,5,5,3,1,2,0,0,0,0.0,0.0,15,1.275710722277246,2,0,0,40,0,1261,0.0,0.0,0.0,2,1.04414817336935,0,0,1.1555223960328442,1.0528559545142508,0,1,43,1.186144250090894,1,0,1945
24,576,240,1960.0,30.0,0,0.0,1617,404.25,52.5,10.75,5.0,1.5,1,49.25,25.0,20.870633275809656,4,0,-404.25,4,4,4,2,1,0,0,0,0.0,0.0,10,0.9939053399066965,1,0,0,25,0,1398,0.0,0.0,0.0,4,1.04414817336935,0,0,0.782337417291321,1.0528559545142508,3,0,36,1.0035770008935558,0,0,1970
20,400,200,1950.5,30.0,0,0.0,0,0.0,48.0,10.0,5.0,1.5491933384829668,0,37.833333333333336,25.0,5.671566509057851,6,0,0.0,6,6,5,4,2,0,0,0,0.0,0.0,10,0.9939053399066965,1,0,0,40,0,1017,0.0,0.0,0.0,4,1.04414817336935,0,0,1.0594645689164577,0.9118460632926051,3,1,51,1.2113378085910274,1,0,1974
51,2601,459,1955.75,33.0,0,0.0,0,0.0,52.5,9.25,3.0,0.5000000000000001,0,48.75,0.0,8.539125638299666,4,0,0.0,4,4,3,1,1,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,40,0,1374,0.0,0.0,0.0,2,1.04414817336935,0,0,0.9537323176926488,1.0528559545142508,0,1,38,1.0035770008935558,1,0,1943
48,2304,480,1951.0,43.0,15024,4314.428571428572,2392,341.7142857142857,37.42857142857143,11.714285714285714,10.0,1.6035674514745464,1,51.857142857142854,43.0,17.817861557330346,7,15024,3972.714285714286,7,7,5,3,4,1,7688,0,187.5121951219512,7688.0,10,0.9939053399066965,1,1,0,40,0,1124,8.94754601503218,0.0,8.94754601503218,2,1.04414817336935,7688,7688,1.0178304237247136,0.8538484836768099,0,1,43,1.1158397685377472,1,0,1946
36,1296,432,1960.5,30.0,0,0.0,0,0.0,42.5,9.25,5.0,2.06155281280883,0,41.25,25.0,7.5,4,0,0.0,4,4,2,2,1,0,0,0,0.0,0.0,12,1.0125546432438972,1,0,0,35,0,1034,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0178304237247136,1.0528559545142508,0,1,35,1.0035770008935558,1,0,1958
53,2809,689,1957.0,30.0,0,0.0,0,0.0,41.5,11.0,5.0,2.309401076758503,0,43.75,25.0,7.5,4,0,0.0,4,4,4,2,1,0,0,0,0.0,0.0,13,1.121037667320979,2,0,0,55,0,1408,0.0,0.0,0.0,2,1.04414817336935,0,0,0.7506999537578937,1.0528559545142508,0,1,43,1.0035770008935558,1,1,1941
42,1764,462,1957.6,35.0,594,118.8,0,0.0,51.2,10.0,1.0,2.2360679774997894,1,33.0,77.0,16.046806535881213,5,594,118.8,5,5,4,4,2,0,0,0,0.0,0.0,11,1.043616212670264,1,0,0,40,0,1296,0.0,0.0,0.0,2,1.04414817336935,0,0,1.1871085788033822,1.0528559545142508,0,1,46,1.007335485770721,1,0,1952
22,484,220,1960.5,15.0,0,0.0,0,0.0,47.0,9.75,4.0,0.5,0,44.0,14.0,4.618802153517007,4,0,0.0,4,4,4,3,1,0,0,0,0.0,0.0,10,0.9939053399066965,1,0,0,48,0,1424,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0089112159421618,1.0528559545142508,0,1,61,1.0035770008935558,1,1,1972
53,2809,742,1954.0,28.0,0,0.0,1902,317.0,40.333333333333336,9.5,9.0,2.345207879911715,1,44.166666666666664,10.0,11.143009766964521,6,0,-317.0,6,6,6,3,4,0,0,0,0.0,0.0,14,1.2170465072387975,2,0,0,40,0,1093,0.0,0.0,0.0,2,1.04414817336935,0,0,1.1555223960328442,1.0528559545142508,0,1,27,1.0777521680001414,1,0,1941
37,1369,333,1947.142857142857,22.0,0,0.0,0,0.0,36.0,9.285714285714286,7.0,1.799470821684875,0,52.714285714285715,20.0,21.792309696421853,7,0,0.0,7,7,4,2,4,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,40,0,1057,0.0,0.0,0.0,2,1.04414817336935,0,0,0.9681661417192828,1.0528559545142508,0,1,23,1.0035770008935558,1,0,1957
57,3249,513,1954.0,30.0,0,0.0,0,0.0,38.5,8.75,5.0,1.2583057392117918,0,45.0,25.0,24.8327740429189,4,0,0.0,4,4,3,3,2,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,40,0,1205,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0178304237247136,0.9658512845670798,0,1,42,1.0035770008935558,1,0,1937
45,2025,450,1952.75,20.0,0,0.0,0,0.0,46.5,12.0,4.0,2.309401076758503,0,50.0,30.0,8.16496580927726,4,0,0.0,4,4,3,3,3,0,0,0,0.0,0.0,10,0.9939053399066965,1,0,0,50,0,1345,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0353847772695624,1.0528559545142508,0,1,51,1.0035770008935558,1,1,1949
41,1681,410,1951.5,31.0,27828,4638.0,0,0.0,51.0,11.0,5.0,2.449489742783178,1,45.833333333333336,50.0,4.915960401250875,6,27828,4638.0,6,6,3,4,2,0,0,0,0.0,0.0,10,0.9939053399066965,1,0,0,50,0,1156,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0178304237247136,1.0528559545142508,0,1,82,1.1158397685377472,1,1,1953
28,784,364,1953.2857142857142,28.0,15024,2146.285714285714,0,0.0,45.142857142857146,11.0,11.0,2.2360679774997894,1,41.42857142857143,25.0,6.267831705280089,7,15024,2146.285714285714,7,7,5,3,3,0,0,0,0.0,0.0,13,1.121037667320979,2,0,0,40,0,1184,0.0,0.0,0.0,2,1.04414817336935,0,0,1.1555223960328442,1.0528559545142508,0,1,40,1.0035770008935558,1,0,1966
81,6561,810,1949.142857142857,49.0,3464,494.85714285714283,2174,310.57142857142856,36.0,10.857142857142858,7.0,2.1930626551751344,1,45.0,25.0,9.327379053088816,7,3464,184.28571428571428,7,7,4,3,3,1,0,2174,0.0,0.0,10,0.9939053399066965,1,0,1,35,0,1256,0.0,7.684783943522785,0.0,2,1.04414817336935,-2174,-2174,1.0353847772695624,1.0528559545142508,0,1,28,1.186144250090894,1,0,1913
30,900,330,1957.8333333333333,22.0,15024,3367.0,2415,402.5,46.166666666666664,11.666666666666666,7.0,2.065591117977289,1,54.333333333333336,55.0,9.048020041239225,6,15024,2964.5,6,6,4,2,1,1,5178,0,97.69811320754717,5178.0,11,1.043616212670264,1,1,0,52,0,1217,8.552367266423891,0.0,8.552367266423891,2,1.04414817336935,5178,5178,1.1555223960328442,1.0528559545142508,0,1,59,1.0035770008935558,1,1,1964
39,1521,507,1950.5714285714287,30.0,15024,2146.285714285714,0,0.0,37.57142857142857,10.142857142857142,5.0,3.1847852585154217,1,49.0,25.0,15.50268793897798,7,15024,2146.285714285714,7,7,6,3,3,0,0,0,0.0,0.0,13,1.121037667320979,2,0,0,43,0,1133,0.0,0.0,0.0,2,1.04414817336935,0,0,1.1555223960328442,1.0528559545142508,0,1,52,1.0035770008935558,1,1,1955
54,2916,540,1949.5714285714287,53.0,15024,3188.8571428571427,0,0.0,43.0,11.428571428571429,4.0,2.439750182371333,1,39.714285714285715,59.0,7.6749437720912255,7,15024,3188.8571428571427,7,7,6,3,3,0,0,0,0.0,0.0,10,0.9939053399066965,1,0,0,40,0,1416,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0594645689164577,1.0528559545142508,0,1,43,1.007335485770721,1,0,1940
51,2601,510,1940.4,37.0,0,0.0,0,0.0,45.4,10.4,9.0,2.073644135332772,0,43.6,30.0,8.792041856133306,5,0,0.0,5,5,5,2,3,0,0,0,0.0,0.0,10,0.9939053399066965,1,0,0,55,0,1340,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0178304237247136,1.0528559545142508,0,1,54,1.1158397685377472,1,1,1943
54,2916,756,1954.2857142857142,54.0,5178,739.7142857142857,2444,349.14285714285717,48.0,10.285714285714286,3.0,2.984084768360628,1,38.57142857142857,33.0,4.429339411136566,7,5178,390.57142857142856,7,7,7,5,3,0,0,0,0.0,0.0,14,1.2170465072387975,2,0,0,30,0,1434,0.0,0.0,0.0,0,1.04414817336935,0,0,1.1555223960328442,1.0528559545142508,1,1,55,1.1158397685377472,0,0,1940
43,1849,559,1956.75,30.0,0,0.0,1564,391.0,43.0,11.5,5.0,1.9148542155126762,1,45.0,25.0,5.773502691896256,4,0,-391.0,4,4,3,2,1,0,0,0,0.0,0.0,13,1.121037667320979,2,0,0,50,0,1228,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0353847772695624,1.0528559545142508,0,1,49,1.0035770008935558,1,1,1951
35,1225,455,1950.8,24.0,5178,1035.6,0,0.0,44.4,8.8,5.0,3.492849839314596,1,39.0,25.0,12.449899597988733,5,5178,1035.6,5,5,5,3,2,0,0,0,0.0,0.0,13,1.121037667320979,2,0,0,55,0,1137,0.0,0.0,0.0,4,1.04414817336935,0,0,1.1871085788033822,1.0528559545142508,1,0,41,1.0035770008935558,1,1,1959
29,841,377,1949.4,38.0,0,0.0,0,0.0,35.4,11.2,1.0,2.1679483388678804,0,38.8,20.0,2.6832815729997477,5,0,0.0,5,5,4,2,2,0,0,0,0.0,0.0,13,1.121037667320979,2,0,0,40,0,1059,0.0,0.0,0.0,4,1.04414817336935,0,0,1.1555223960328442,1.0528559545142508,1,1,33,1.0035770008935558,1,0,1965
38,1444,342,1948.5714285714287,9.0,15024,2146.285714285714,0,0.0,43.285714285714285,9.0,3.0,1.632993161855452,1,36.857142857142854,30.0,8.315218406203,7,15024,2146.285714285714,7,7,7,5,2,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,40,0,1437,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0178304237247136,1.0528559545142508,0,1,41,1.0035770008935558,1,0,1956
62,3844,558,1942.6,32.0,7688,2103.4,0,0.0,43.0,10.6,0.0,3.0495901363953815,1,40.4,40.0,18.92881401461803,5,7688,2103.4,5,5,4,3,3,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,40,0,1028,0.0,0.0,0.0,2,1.04414817336935,0,0,0.9537323176926488,1.0528559545142508,0,1,35,1.0035770008935558,1,0,1932
30,900,270,1957.25,37.0,0,0.0,1902,475.5,33.25,10.25,1.0,1.892969448600091,1,33.0,59.0,4.760952285695233,4,0,-475.5,4,4,4,3,3,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,32,0,1489,0.0,0.0,0.0,0,1.04414817336935,0,0,0.782337417291321,1.0528559545142508,4,0,31,1.0035770008935558,0,0,1964
45,2025,450,1951.8333333333333,20.0,7298,1216.3333333333333,1902,625.0,52.833333333333336,10.333333333333334,5.0,1.751190071541826,1,44.166666666666664,10.0,6.645800679125629,6,7298,591.3333333333334,6,6,4,2,1,1,0,1848,0.0,0.0,10,0.9939053399066965,1,0,1,40,0,1223,0.0,7.522400231387125,0.0,2,1.04414817336935,-1848,-1848,1.0178304237247136,1.0528559545142508,0,1,66,1.0035770008935558,1,0,1949
49,2401,637,1950.4,30.0,7298,1459.6,0,0.0,51.0,11.8,5.0,2.7748873851023217,1,42.0,25.0,4.472135954999579,5,7298,1459.6,5,5,3,1,2,0,0,0,0.0,0.0,13,1.121037667320979,2,0,0,40,0,1442,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0353847772695624,1.0528559545142508,0,1,49,1.0035770008935558,1,0,1945
28,784,392,1956.2857142857142,3.0,6418,1497.4285714285713,0,0.0,51.42857142857143,10.142857142857142,11.0,1.8644544714716085,1,42.857142857142854,5.0,19.31690599301185,7,6418,1497.4285714285713,7,7,6,4,2,0,0,0,0.0,0.0,14,1.2170465072387975,2,0,0,30,0,1338,0.0,0.0,0.0,2,1.04414817336935,0,0,1.1871085788033822,1.0528559545142508,5,0,40,1.1158397685377472,0,0,1966
22,484,220,1952.2857142857142,30.0,15024,2146.285714285714,0,0.0,41.857142857142854,10.714285714285714,5.0,2.3603873774083297,1,41.0,25.0,5.507570547286102,7,15024,2146.285714285714,7,7,4,4,3,0,0,0,0.0,0.0,10,0.9939053399066965,1,0,0,40,0,1082,0.0,0.0,0.0,4,1.04414817336935,0,0,0.917267735257638,1.0528559545142508,3,0,34,1.0035770008935558,1,0,1972
26,676,286,1949.0,33.0,25236,5422.333333333333,2174,362.3333333333333,37.0,11.0,7.0,2.0976176963403033,1,36.166666666666664,25.0,20.556426407979252,6,25236,5060.0,6,6,6,5,4,0,0,0,0.0,0.0,11,1.043616212670264,1,0,0,65,0,1145,0.0,0.0,0.0,4,1.04414817336935,0,0,1.0178304237247136,1.0528559545142508,1,1,49,1.0035770008935558,1,1,1968
60,3600,240,1939.3333333333333,35.0,0,0.0,2174,724.6666666666666,29.666666666666668,7.333333333333333,7.0,2.886751345948129,1,40.0,10.0,0.0,3,0,-724.6666666666666,3,3,2,3,1,0,0,0,0.0,0.0,4,0.7176676931532536,0,0,0,40,0,1200,0.0,0.0,0.0,2,1.04414817336935,0,0,0.9537323176926488,1.0528559545142508,5,0,19,1.0035770008935558,1,0,1934
47,2209,470,1955.8,25.0,0,0.0,0,0.0,39.6,11.0,4.0,1.8708286933869707,0,37.4,8.0,15.614096195425466,5,0,0.0,5,5,3,4,2,0,0,0,0.0,0.0,10,0.9939053399066965,1,0,0,40,0,1291,0.0,0.0,0.0,0,1.04414817336935,0,0,1.0089112159421618,1.0528559545142508,4,1,51,1.0777521680001414,1,0,1947
24,576,264,1962.142857142857,30.0,0,0.0,0,0.0,37.42857142857143,10.428571428571429,5.0,1.9880595947760098,0,38.857142857142854,25.0,10.447145885018411,7,0,0.0,7,7,5,4,3,0,0,0,0.0,0.0,11,1.043616212670264,1,0,0,32,0,1159,0.0,0.0,0.0,4,1.04414817336935,0,0,0.782337417291321,1.0528559545142508,4,0,52,1.0035770008935558,0,0,1970
